Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2025-11-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,New Orleans,140.0,0.0,0.0,140.0,80.0,60.0,Lead,2025-11-03
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-03
,,,,,,,,Lead,2025-11-03
,,,,,,,,Lead,2025-11-03
,,,,,,,,Lead,2025-11-03
,,,,,,,,Lead,2025-11-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Hong Kong SAR,Hong Kong SAR,516.0,0.0,0.0,516.0,516.0,0.0,Nickel,2025-11-03
Hong Kong SAR,Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Hong Kong SAR,Hong Kong SAR,1825.0,0.0,0.0,1825.0,1825.0,0.0,Nickel,2025-11-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Trieste,50.0,0.0,0.0,50.0,0.0,50.0,Nickel,2025-11-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Japan,Nagoya,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Japan,Yokohama,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Korea (South),Busan,66150.0,0.0,0.0,66150.0,65526.0,624.0,Nickel,2025-11-03
Korea (South),Gwangyang,12654.0,0.0,0.0,12654.0,12654.0,0.0,Nickel,2025-11-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Korea (South),Gwangyang,140775.0,0.0,0.0,140775.0,140775.0,0.0,Nickel,2025-11-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Malaysia,Johor,3162.0,0.0,0.0,3162.0,3162.0,0.0,Nickel,2025-11-03
Malaysia,Port Klang,7818.0,0.0,0.0,7818.0,7764.0,54.0,Nickel,2025-11-03
Malaysia,Johor,1225.0,0.0,0.0,1225.0,1225.0,0.0,Nickel,2025-11-03
Malaysia,Port Klang,363375.0,0.0,2000.0,361375.0,316925.0,44450.0,Nickel,2025-11-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Malaysia,Port Klang,1325.0,0.0,0.0,1325.0,1300.0,25.0,Nickel,2025-11-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Rotterdam,32436.0,0.0,0.0,32436.0,31932.0,504.0,Nickel,2025-11-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Rotterdam,3575.0,0.0,0.0,3575.0,2450.0,1125.0,Nickel,2025-11-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Saudi Arabia,Jeddah,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Singapore,Singapore,71058.0,0.0,0.0,71058.0,70380.0,678.0,Nickel,2025-11-03
Singapore,Singapore,275.0,0.0,0.0,275.0,275.0,0.0,Nickel,2025-11-03
Singapore,Singapore,30200.0,0.0,0.0,30200.0,25900.0,4300.0,Nickel,2025-11-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
Taiwan,Kaohsiung,56898.0,0.0,0.0,56898.0,52434.0,4464.0,Nickel,2025-11-03
Taiwan,Kaohsiung,45300.0,0.0,0.0,45300.0,45300.0,0.0,Nickel,2025-11-03
Taiwan,Kaohsiung,475.0,0.0,0.0,475.0,475.0,0.0,Nickel,2025-11-03
UAE,Dubai,1950.0,0.0,0.0,1950.0,1950.0,0.0,Nickel,2025-11-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Baltimore,108.0,0.0,0.0,108.0,6.0,102.0,Nickel,2025-11-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-11-03
,,,,,,,,Nickel,2025-11-03
,,,,,,,,Nickel,2025-11-03
,,,,,,,,Nickel,2025-11-03
,,,,,,,,Nickel,2025-11-03
,,,,,,,,Nickel,2025-11-03
,,,,,,,,Nickel,2025-11-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Hong Kong SAR,Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Malaysia,Johor,15.0,0.0,0.0,15.0,15.0,0.0,Tin,2025-11-03
Malaysia,Port Klang,1930.0,25.0,15.0,1940.0,1820.0,120.0,Tin,2025-11-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Netherlands,Rotterdam,220.0,0.0,0.0,220.0,220.0,0.0,Tin,2025-11-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Singapore,Singapore,570.0,0.0,0.0,570.0,545.0,25.0,Tin,2025-11-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
Spain,Bilbao,75.0,0.0,0.0,75.0,75.0,0.0,Tin,2025-11-03
Taiwan,Kaohsiung,30.0,0.0,0.0,30.0,30.0,0.0,Tin,2025-11-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
USA,Baltimore,10.0,0.0,0.0,10.0,10.0,0.0,Tin,2025-11-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-11-03
,,,,,,,,Tin,2025-11-03
,,,,,,,,Tin,2025-11-03
Belgium,Antwerp,420.0,0.0,0.0,420.0,420.0,0.0,Aluminium Alloy,2025-11-04
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Hong Kong SAR,Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2025-11-04
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Italy,Trieste,680.0,0.0,0.0,680.0,680.0,0.0,Aluminium Alloy,2025-11-04
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Netherlands,Vlissingen,80.0,0.0,0.0,80.0,80.0,0.0,Aluminium Alloy,2025-11-04
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
Spain,Barcelona,140.0,0.0,0.0,140.0,140.0,0.0,Aluminium Alloy,2025-11-04
Spain,Bilbao,60.0,0.0,0.0,60.0,60.0,0.0,Aluminium Alloy,2025-11-04
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-11-04
,,,,,,,,Aluminium Alloy,2025-11-04
,,,,,,,,Aluminium Alloy,2025-11-04
Belgium,Antwerp,3.0,0.0,0.0,3.0,0.0,3.0,Cobalt,2025-11-04
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Cobalt,2025-11-04
Netherlands,Rotterdam,68.0,0.0,0.0,68.0,0.0,68.0,Cobalt,2025-11-04
Singapore,Singapore,21.0,0.0,0.0,21.0,0.0,21.0,Cobalt,2025-11-04
USA,Baltimore,34.0,0.0,0.0,34.0,0.0,34.0,Cobalt,2025-11-04
,,,,,,,,Cobalt,2025-11-04
,,,,,,,,Cobalt,2025-11-04
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Germany,Hamburg,3075.0,0.0,0.0,3075.0,3075.0,0.0,Copper,2025-11-04
Hong Kong SAR,Hong Kong SAR,9275.0,0.0,200.0,9075.0,9075.0,0.0,Copper,2025-11-04
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Korea (South),Busan,8725.0,250.0,0.0,8975.0,7025.0,1950.0,Copper,2025-11-04
Korea (South),Gwangyang,38925.0,0.0,0.0,38925.0,34900.0,4025.0,Copper,2025-11-04
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Malaysia,Johor,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2025-11-04
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Netherlands,Rotterdam,14050.0,0.0,125.0,13925.0,13625.0,300.0,Copper,2025-11-04
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Saudi Arabia,Jeddah,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Singapore,Singapore,7225.0,0.0,0.0,7225.0,5350.0,1875.0,Copper,2025-11-04
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
Taiwan,Kaohsiung,52600.0,200.0,50.0,52750.0,50275.0,2475.0,Copper,2025-11-04
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-11-04
,,,,,,,,Copper,2025-11-04
,,,,,,,,Copper,2025-11-04
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Hong Kong SAR,Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Italy,Leghorn,925.0,0.0,0.0,925.0,925.0,0.0,Lead,2025-11-04
Italy,Trieste,250.0,0.0,0.0,250.0,250.0,0.0,Lead,2025-11-04
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Singapore,Singapore,210600.0,0.0,3925.0,206675.0,100050.0,106625.0,Lead,2025-11-04
Spain,Barcelona,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2025-11-04
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2025-11-04
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
Taiwan,Kaohsiung,675.0,0.0,0.0,675.0,675.0,0.0,Lead,2025-11-04
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-11-04
