Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-02
USA,Mobile,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2025-01-02
USA,New Orleans,500.0,0.0,0.0,500.0,500.0,0.0,Copper,2025-01-02
,,,,,,,,Copper,2025-01-02
,,,,,,,,Copper,2025-01-02
Belgium,Antwerp,650.0,0.0,0.0,650.0,300.0,350.0,Lead,2025-01-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Italy,Leghorn,975.0,0.0,0.0,975.0,975.0,0.0,Lead,2025-01-02
Italy,Trieste,275.0,0.0,0.0,275.0,250.0,25.0,Lead,2025-01-02
Korea (South),Busan,800.0,0.0,0.0,800.0,650.0,150.0,Lead,2025-01-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Malaysia,Port Klang,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2025-01-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Singapore,Singapore,236300.0,0.0,4100.0,232200.0,196300.0,35900.0,Lead,2025-01-02
Spain,Barcelona,100.0,0.0,0.0,100.0,100.0,0.0,Lead,2025-01-02
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2025-01-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
Taiwan,Kaohsiung,3025.0,0.0,0.0,3025.0,3000.0,25.0,Lead,2025-01-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2025-01-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,New Orleans,180.0,0.0,0.0,180.0,80.0,100.0,Lead,2025-01-02
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-02
,,,,,,,,Lead,2025-01-02
,,,,,,,,Lead,2025-01-02
,,,,,,,,Lead,2025-01-02
,,,,,,,,Lead,2025-01-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Trieste,50.0,0.0,0.0,50.0,0.0,50.0,Nickel,2025-01-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Japan,Nagoya,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Japan,Yokohama,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Korea (South),Busan,29754.0,2208.0,0.0,31962.0,30180.0,1782.0,Nickel,2025-01-02
Korea (South),Gwangyang,8706.0,360.0,954.0,8112.0,7512.0,600.0,Nickel,2025-01-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Korea (South),Gwangyang,172825.0,0.0,2000.0,170825.0,75225.0,95600.0,Nickel,2025-01-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Malaysia,Johor,9102.0,0.0,0.0,9102.0,8286.0,816.0,Nickel,2025-01-02
Malaysia,Port Klang,11640.0,0.0,0.0,11640.0,11640.0,0.0,Nickel,2025-01-02
Malaysia,Johor,3300.0,0.0,0.0,3300.0,3300.0,0.0,Nickel,2025-01-02
Malaysia,Port Klang,427175.0,0.0,2500.0,424675.0,185825.0,238850.0,Nickel,2025-01-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Malaysia,Port Klang,11475.0,0.0,125.0,11350.0,6675.0,4675.0,Nickel,2025-01-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Rotterdam,32136.0,0.0,60.0,32076.0,31764.0,312.0,Nickel,2025-01-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Rotterdam,3625.0,0.0,0.0,3625.0,2500.0,1125.0,Nickel,2025-01-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Singapore,Singapore,30012.0,0.0,0.0,30012.0,28584.0,1428.0,Nickel,2025-01-02
Singapore,Singapore,5225.0,0.0,0.0,5225.0,275.0,4950.0,Nickel,2025-01-02
Singapore,Singapore,222625.0,0.0,3650.0,218975.0,164675.0,54300.0,Nickel,2025-01-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
Taiwan,Kaohsiung,38916.0,0.0,0.0,38916.0,33186.0,5730.0,Nickel,2025-01-02
Taiwan,Kaohsiung,20075.0,0.0,0.0,20075.0,20075.0,0.0,Nickel,2025-01-02
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UAE,Dubai,1950.0,0.0,0.0,1950.0,1950.0,0.0,Nickel,2025-01-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Baltimore,258.0,0.0,0.0,258.0,114.0,144.0,Nickel,2025-01-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Detroit,2375.0,0.0,0.0,2375.0,2375.0,0.0,Nickel,2025-01-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-02
,,,,,,,,Nickel,2025-01-02
,,,,,,,,Nickel,2025-01-02
,,,,,,,,Nickel,2025-01-02
,,,,,,,,Nickel,2025-01-02
,,,,,,,,Nickel,2025-01-02
,,,,,,,,Nickel,2025-01-02
Belgium,Antwerp,5.0,0.0,0.0,5.0,5.0,0.0,Tin,2025-01-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Malaysia,Port Klang,4245.0,0.0,25.0,4220.0,4115.0,105.0,Tin,2025-01-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Singapore,Singapore,450.0,0.0,0.0,450.0,425.0,25.0,Tin,2025-01-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
Spain,Bilbao,20.0,0.0,0.0,20.0,20.0,0.0,Tin,2025-01-02
Taiwan,Kaohsiung,40.0,0.0,0.0,40.0,40.0,0.0,Tin,2025-01-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2025-01-02
,,,,,,,,Tin,2025-01-02
,,,,,,,,Tin,2025-01-02
Belgium,Antwerp,420.0,0.0,0.0,420.0,420.0,0.0,Aluminium Alloy,2025-01-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2025-01-03
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Italy,Trieste,700.0,0.0,0.0,700.0,680.0,20.0,Aluminium Alloy,2025-01-03
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Netherlands,Vlissingen,80.0,0.0,0.0,80.0,80.0,0.0,Aluminium Alloy,2025-01-03
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
Spain,Barcelona,220.0,0.0,0.0,220.0,220.0,0.0,Aluminium Alloy,2025-01-03
Spain,Bilbao,60.0,0.0,0.0,60.0,60.0,0.0,Aluminium Alloy,2025-01-03
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-01-03
,,,,,,,,Aluminium Alloy,2025-01-03
,,,,,,,,Aluminium Alloy,2025-01-03
Belgium,Antwerp,3.0,0.0,0.0,3.0,0.0,3.0,Cobalt,2025-01-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Cobalt,2025-01-03
Netherlands,Rotterdam,67.0,0.0,0.0,67.0,11.0,56.0,Cobalt,2025-01-03
Singapore,Singapore,24.0,0.0,0.0,24.0,3.0,21.0,Cobalt,2025-01-03
USA,Baltimore,34.0,0.0,0.0,34.0,0.0,34.0,Cobalt,2025-01-03
,,,,,,,,Cobalt,2025-01-03
,,,,,,,,Cobalt,2025-01-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Germany,Hamburg,7525.0,0.0,0.0,7525.0,7525.0,0.0,Copper,2025-01-03
Italy,Leghorn,225.0,0.0,0.0,225.0,225.0,0.0,Copper,2025-01-03
Italy,Trieste,350.0,0.0,0.0,350.0,350.0,0.0,Copper,2025-01-03
Korea (South),Busan,44475.0,0.0,0.0,44475.0,43375.0,1100.0,Copper,2025-01-03
Korea (South),Gwangyang,44500.0,0.0,0.0,44500.0,44500.0,0.0,Copper,2025-01-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Malaysia,Johor,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2025-01-03
Malaysia,Port Klang,2975.0,0.0,0.0,2975.0,2975.0,0.0,Copper,2025-01-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Netherlands,Rotterdam,46725.0,0.0,0.0,46725.0,45225.0,1500.0,Copper,2025-01-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Singapore,Singapore,18350.0,0.0,100.0,18250.0,18200.0,50.0,Copper,2025-01-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
Taiwan,Kaohsiung,104125.0,0.0,1050.0,103075.0,88875.0,14200.0,Copper,2025-01-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-01-03
USA,Mobile,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2025-01-03
USA,New Orleans,500.0,0.0,0.0,500.0,500.0,0.0,Copper,2025-01-03
,,,,,,,,Copper,2025-01-03
,,,,,,,,Copper,2025-01-03
Belgium,Antwerp,650.0,0.0,0.0,650.0,300.0,350.0,Lead,2025-01-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Italy,Leghorn,975.0,0.0,0.0,975.0,975.0,0.0,Lead,2025-01-03
Italy,Trieste,275.0,0.0,0.0,275.0,250.0,25.0,Lead,2025-01-03
Korea (South),Busan,800.0,0.0,0.0,800.0,650.0,150.0,Lead,2025-01-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Malaysia,Port Klang,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2025-01-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Singapore,Singapore,232200.0,0.0,3200.0,229000.0,195550.0,33450.0,Lead,2025-01-03
Spain,Barcelona,100.0,0.0,0.0,100.0,100.0,0.0,Lead,2025-01-03
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2025-01-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
Taiwan,Kaohsiung,3025.0,0.0,0.0,3025.0,3000.0,25.0,Lead,2025-01-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2025-01-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,New Orleans,180.0,0.0,0.0,180.0,80.0,100.0,Lead,2025-01-03
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-01-03
,,,,,,,,Lead,2025-01-03
,,,,,,,,Lead,2025-01-03
,,,,,,,,Lead,2025-01-03
,,,,,,,,Lead,2025-01-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-01-03
