Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Korea (South),Gwangyang,253300.0,0.0,6050.0,247250.0,237000.0,10250.0,Nickel,2024-04-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Malaysia,Johor,3846.0,0.0,0.0,3846.0,3834.0,12.0,Nickel,2024-04-02
Malaysia,Port Klang,6312.0,0.0,0.0,6312.0,6276.0,36.0,Nickel,2024-04-02
Malaysia,Johor,3200.0,0.0,0.0,3200.0,3200.0,0.0,Nickel,2024-04-02
Malaysia,Port Klang,233425.0,0.0,200.0,233225.0,76175.0,157050.0,Nickel,2024-04-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Malaysia,Port Klang,46275.0,0.0,2225.0,44050.0,12025.0,32025.0,Nickel,2024-04-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Rotterdam,26862.0,0.0,72.0,26790.0,25800.0,990.0,Nickel,2024-04-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Rotterdam,4600.0,0.0,0.0,4600.0,3475.0,1125.0,Nickel,2024-04-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Singapore,Singapore,18402.0,0.0,0.0,18402.0,12906.0,5496.0,Nickel,2024-04-02
Singapore,Singapore,10400.0,0.0,375.0,10025.0,1100.0,8925.0,Nickel,2024-04-02
Singapore,Singapore,224225.0,0.0,4100.0,220125.0,214750.0,5375.0,Nickel,2024-04-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Spain,Bilbao,350.0,0.0,0.0,350.0,350.0,0.0,Nickel,2024-04-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
Taiwan,Kaohsiung,9084.0,0.0,96.0,8988.0,8004.0,984.0,Nickel,2024-04-02
Taiwan,Kaohsiung,43700.0,0.0,3425.0,40275.0,2800.0,37475.0,Nickel,2024-04-02
Taiwan,Kaohsiung,25.0,0.0,0.0,25.0,25.0,0.0,Nickel,2024-04-02
UAE,Dubai,1896.0,0.0,0.0,1896.0,1896.0,0.0,Nickel,2024-04-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Baltimore,756.0,0.0,0.0,756.0,468.0,288.0,Nickel,2024-04-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Detroit,2375.0,0.0,0.0,2375.0,2375.0,0.0,Nickel,2024-04-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-02
,,,,,,,,Nickel,2024-04-02
,,,,,,,,Nickel,2024-04-02
,,,,,,,,Nickel,2024-04-02
,,,,,,,,Nickel,2024-04-02
,,,,,,,,Nickel,2024-04-02
,,,,,,,,Nickel,2024-04-02
Belgium,Antwerp,115.0,0.0,0.0,115.0,115.0,0.0,Tin,2024-04-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Italy,Genoa,5.0,0.0,0.0,5.0,5.0,0.0,Tin,2024-04-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Malaysia,Port Klang,4050.0,50.0,185.0,3915.0,3680.0,235.0,Tin,2024-04-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Netherlands,Rotterdam,245.0,0.0,15.0,230.0,95.0,135.0,Tin,2024-04-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
Spain,Bilbao,40.0,0.0,0.0,40.0,40.0,0.0,Tin,2024-04-02
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
USA,Baltimore,130.0,0.0,0.0,130.0,35.0,95.0,Tin,2024-04-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-04-02
,,,,,,,,Tin,2024-04-02
,,,,,,,,Tin,2024-04-02
Belgium,Antwerp,420.0,0.0,0.0,420.0,420.0,0.0,Aluminium Alloy,2024-04-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2024-04-03
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Italy,Trieste,720.0,0.0,0.0,720.0,720.0,0.0,Aluminium Alloy,2024-04-03
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Netherlands,Vlissingen,80.0,0.0,0.0,80.0,80.0,0.0,Aluminium Alloy,2024-04-03
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
Spain,Barcelona,160.0,0.0,0.0,160.0,160.0,0.0,Aluminium Alloy,2024-04-03
Spain,Bilbao,100.0,0.0,0.0,100.0,100.0,0.0,Aluminium Alloy,2024-04-03
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-04-03
,,,,,,,,Aluminium Alloy,2024-04-03
,,,,,,,,Aluminium Alloy,2024-04-03
Belgium,Antwerp,3.0,0.0,0.0,3.0,0.0,3.0,Cobalt,2024-04-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Cobalt,2024-04-03
Netherlands,Rotterdam,31.0,0.0,0.0,31.0,8.0,23.0,Cobalt,2024-04-03
Singapore,Singapore,24.0,0.0,0.0,24.0,5.0,19.0,Cobalt,2024-04-03
USA,Baltimore,34.0,0.0,0.0,34.0,5.0,29.0,Cobalt,2024-04-03
,,,,,,,,Cobalt,2024-04-03
,,,,,,,,Cobalt,2024-04-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Germany,Hamburg,10025.0,0.0,0.0,10025.0,10025.0,0.0,Copper,2024-04-03
Italy,Leghorn,175.0,0.0,0.0,175.0,175.0,0.0,Copper,2024-04-03
Italy,Trieste,75.0,0.0,0.0,75.0,75.0,0.0,Copper,2024-04-03
Korea (South),Busan,6975.0,225.0,0.0,7200.0,7200.0,0.0,Copper,2024-04-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Malaysia,Johor,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2024-04-03
Malaysia,Port Klang,250.0,0.0,0.0,250.0,250.0,0.0,Copper,2024-04-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Netherlands,Rotterdam,51100.0,0.0,0.0,51100.0,50400.0,700.0,Copper,2024-04-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Singapore,Singapore,11975.0,0.0,0.0,11975.0,11775.0,200.0,Copper,2024-04-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
Taiwan,Kaohsiung,2125.0,125.0,0.0,2250.0,1500.0,750.0,Copper,2024-04-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
USA,Baltimore,50.0,0.0,0.0,50.0,50.0,0.0,Copper,2024-04-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-04-03
USA,Mobile,1975.0,0.0,0.0,1975.0,1975.0,0.0,Copper,2024-04-03
USA,New Orleans,28225.0,0.0,800.0,27425.0,15575.0,11850.0,Copper,2024-04-03
,,,,,,,,Copper,2024-04-03
,,,,,,,,Copper,2024-04-03
Belgium,Antwerp,2550.0,0.0,0.0,2550.0,1975.0,575.0,Lead,2024-04-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Italy,Leghorn,1700.0,0.0,0.0,1700.0,1525.0,175.0,Lead,2024-04-03
Italy,Trieste,150.0,0.0,0.0,150.0,125.0,25.0,Lead,2024-04-03
Korea (South),Busan,29675.0,0.0,0.0,29675.0,29675.0,0.0,Lead,2024-04-03
Korea (South),Gwangyang,3725.0,0.0,0.0,3725.0,2575.0,1150.0,Lead,2024-04-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Malaysia,Port Klang,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2024-04-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
Singapore,Singapore,196900.0,0.0,1400.0,195500.0,188375.0,7125.0,Lead,2024-04-03
Spain,Barcelona,1400.0,0.0,0.0,1400.0,1400.0,0.0,Lead,2024-04-03
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2024-04-03
Sweden,Helsingborg,500.0,0.0,0.0,500.0,500.0,0.0,Lead,2024-04-03
Taiwan,Kaohsiung,39250.0,0.0,0.0,39250.0,37600.0,1650.0,Lead,2024-04-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2024-04-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,New Orleans,200.0,0.0,40.0,160.0,80.0,80.0,Lead,2024-04-03
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-04-03
,,,,,,,,Lead,2024-04-03
,,,,,,,,Lead,2024-04-03
,,,,,,,,Lead,2024-04-03
,,,,,,,,Lead,2024-04-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-04-03
