Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Italy,Trieste,50.0,0.0,0.0,50.0,0.0,50.0,Nickel,2024-05-01
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Japan,Nagoya,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Japan,Yokohama,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Korea (South),Busan,12486.0,0.0,0.0,12486.0,11718.0,768.0,Nickel,2024-05-01
Korea (South),Gwangyang,1560.0,300.0,0.0,1860.0,1860.0,0.0,Nickel,2024-05-01
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Korea (South),Gwangyang,234300.0,0.0,0.0,234300.0,192800.0,41500.0,Nickel,2024-05-01
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Malaysia,Johor,3846.0,0.0,0.0,3846.0,3834.0,12.0,Nickel,2024-05-01
Malaysia,Port Klang,6276.0,0.0,0.0,6276.0,6270.0,6.0,Nickel,2024-05-01
Malaysia,Johor,3200.0,0.0,0.0,3200.0,3200.0,0.0,Nickel,2024-05-01
Malaysia,Port Klang,222150.0,0.0,0.0,222150.0,12525.0,209625.0,Nickel,2024-05-01
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Malaysia,Port Klang,40850.0,0.0,0.0,40850.0,12000.0,28850.0,Nickel,2024-05-01
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Rotterdam,27060.0,0.0,0.0,27060.0,26268.0,792.0,Nickel,2024-05-01
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Rotterdam,4600.0,0.0,0.0,4600.0,3475.0,1125.0,Nickel,2024-05-01
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Singapore,Singapore,15774.0,0.0,0.0,15774.0,14616.0,1158.0,Nickel,2024-05-01
Singapore,Singapore,7425.0,0.0,0.0,7425.0,2475.0,4950.0,Nickel,2024-05-01
Singapore,Singapore,214000.0,0.0,0.0,214000.0,211250.0,2750.0,Nickel,2024-05-01
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Spain,Bilbao,350.0,0.0,0.0,350.0,350.0,0.0,Nickel,2024-05-01
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
Taiwan,Kaohsiung,8946.0,0.0,24.0,8922.0,7872.0,1050.0,Nickel,2024-05-01
Taiwan,Kaohsiung,14800.0,0.0,0.0,14800.0,2800.0,12000.0,Nickel,2024-05-01
Taiwan,Kaohsiung,25.0,0.0,0.0,25.0,25.0,0.0,Nickel,2024-05-01
UAE,Dubai,1896.0,0.0,0.0,1896.0,1896.0,0.0,Nickel,2024-05-01
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Baltimore,672.0,0.0,18.0,654.0,432.0,222.0,Nickel,2024-05-01
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Detroit,2375.0,0.0,0.0,2375.0,2375.0,0.0,Nickel,2024-05-01
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-05-01
,,,,,,,,Nickel,2024-05-01
,,,,,,,,Nickel,2024-05-01
,,,,,,,,Nickel,2024-05-01
,,,,,,,,Nickel,2024-05-01
,,,,,,,,Nickel,2024-05-01
,,,,,,,,Nickel,2024-05-01
Belgium,Antwerp,115.0,0.0,0.0,115.0,90.0,25.0,Tin,2024-05-01
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Italy,Genoa,5.0,0.0,0.0,5.0,5.0,0.0,Tin,2024-05-01
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Malaysia,Port Klang,4510.0,0.0,0.0,4510.0,4020.0,490.0,Tin,2024-05-01
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Netherlands,Rotterdam,115.0,0.0,0.0,115.0,95.0,20.0,Tin,2024-05-01
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
Spain,Bilbao,60.0,0.0,0.0,60.0,60.0,0.0,Tin,2024-05-01
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
USA,Baltimore,20.0,0.0,0.0,20.0,0.0,20.0,Tin,2024-05-01
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-05-01
,,,,,,,,Tin,2024-05-01
,,,,,,,,Tin,2024-05-01
Belgium,Antwerp,420.0,0.0,0.0,420.0,420.0,0.0,Aluminium Alloy,2024-05-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2024-05-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
Italy,Trieste,700.0,0.0,0.0,700.0,700.0,0.0,Aluminium Alloy,2024-05-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-05-02
