Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
Belgium,Antwerp,420.0,0.0,0.0,420.0,420.0,0.0,Aluminium Alloy,2025-06-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2025-06-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Italy,Trieste,700.0,0.0,0.0,700.0,700.0,0.0,Aluminium Alloy,2025-06-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Netherlands,Vlissingen,80.0,0.0,0.0,80.0,80.0,0.0,Aluminium Alloy,2025-06-02
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
Spain,Barcelona,160.0,0.0,0.0,160.0,140.0,20.0,Aluminium Alloy,2025-06-02
Spain,Bilbao,60.0,0.0,0.0,60.0,60.0,0.0,Aluminium Alloy,2025-06-02
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2025-06-02
,,,,,,,,Aluminium Alloy,2025-06-02
,,,,,,,,Aluminium Alloy,2025-06-02
Belgium,Antwerp,3.0,0.0,0.0,3.0,0.0,3.0,Cobalt,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Cobalt,2025-06-02
Netherlands,Rotterdam,79.0,0.0,0.0,79.0,0.0,79.0,Cobalt,2025-06-02
Singapore,Singapore,24.0,0.0,0.0,24.0,0.0,24.0,Cobalt,2025-06-02
USA,Baltimore,34.0,0.0,0.0,34.0,0.0,34.0,Cobalt,2025-06-02
,,,,,,,,Cobalt,2025-06-02
,,,,,,,,Cobalt,2025-06-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Germany,Hamburg,6800.0,0.0,0.0,6800.0,4675.0,2125.0,Copper,2025-06-02
Italy,Leghorn,100.0,0.0,0.0,100.0,0.0,100.0,Copper,2025-06-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Korea (South),Busan,10150.0,0.0,1450.0,8700.0,3050.0,5650.0,Copper,2025-06-02
Korea (South),Gwangyang,29875.0,0.0,1000.0,28875.0,11750.0,17125.0,Copper,2025-06-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Malaysia,Johor,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2025-06-02
Malaysia,Port Klang,800.0,0.0,0.0,800.0,0.0,800.0,Copper,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Netherlands,Rotterdam,59075.0,0.0,550.0,58525.0,31625.0,26900.0,Copper,2025-06-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Saudi Arabia,Jeddah,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Singapore,Singapore,1425.0,0.0,75.0,1350.0,1250.0,100.0,Copper,2025-06-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
Taiwan,Kaohsiung,40200.0,0.0,1525.0,38675.0,17125.0,21550.0,Copper,2025-06-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2025-06-02
,,,,,,,,Copper,2025-06-02
,,,,,,,,Copper,2025-06-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Italy,Leghorn,975.0,0.0,0.0,975.0,975.0,0.0,Lead,2025-06-02
Italy,Trieste,250.0,0.0,0.0,250.0,250.0,0.0,Lead,2025-06-02
Korea (South),Busan,150.0,0.0,0.0,150.0,0.0,150.0,Lead,2025-06-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Singapore,Singapore,266875.0,0.0,1000.0,265875.0,220725.0,45150.0,Lead,2025-06-02
Spain,Barcelona,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2025-06-02
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2025-06-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
Taiwan,Kaohsiung,15800.0,0.0,0.0,15800.0,11675.0,4125.0,Lead,2025-06-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2025-06-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,New Orleans,180.0,0.0,0.0,180.0,80.0,100.0,Lead,2025-06-02
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2025-06-02
,,,,,,,,Lead,2025-06-02
,,,,,,,,Lead,2025-06-02
,,,,,,,,Lead,2025-06-02
,,,,,,,,Lead,2025-06-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Trieste,50.0,0.0,0.0,50.0,0.0,50.0,Nickel,2025-06-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Japan,Nagoya,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Japan,Yokohama,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Korea (South),Busan,42570.0,0.0,0.0,42570.0,37134.0,5436.0,Nickel,2025-06-02
Korea (South),Gwangyang,12852.0,0.0,0.0,12852.0,11772.0,1080.0,Nickel,2025-06-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Korea (South),Gwangyang,111825.0,0.0,175.0,111650.0,109500.0,2150.0,Nickel,2025-06-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Malaysia,Johor,3762.0,0.0,0.0,3762.0,3762.0,0.0,Nickel,2025-06-02
Malaysia,Port Klang,10902.0,0.0,0.0,10902.0,10524.0,378.0,Nickel,2025-06-02
Malaysia,Johor,1225.0,0.0,0.0,1225.0,1225.0,0.0,Nickel,2025-06-02
Malaysia,Port Klang,204975.0,0.0,2225.0,202750.0,164000.0,38750.0,Nickel,2025-06-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Malaysia,Port Klang,325.0,0.0,0.0,325.0,0.0,325.0,Nickel,2025-06-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Rotterdam,30570.0,96.0,0.0,30666.0,30546.0,120.0,Nickel,2025-06-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Rotterdam,3575.0,0.0,0.0,3575.0,2450.0,1125.0,Nickel,2025-06-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Saudi Arabia,Jeddah,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Singapore,Singapore,43128.0,102.0,0.0,43230.0,39768.0,3462.0,Nickel,2025-06-02
Singapore,Singapore,4225.0,0.0,0.0,4225.0,275.0,3950.0,Nickel,2025-06-02
Singapore,Singapore,137825.0,0.0,800.0,137025.0,74900.0,62125.0,Nickel,2025-06-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
Taiwan,Kaohsiung,54444.0,1776.0,822.0,55398.0,37434.0,17964.0,Nickel,2025-06-02
Taiwan,Kaohsiung,42475.0,0.0,0.0,42475.0,42475.0,0.0,Nickel,2025-06-02
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UAE,Dubai,1950.0,0.0,0.0,1950.0,1950.0,0.0,Nickel,2025-06-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2025-06-02
USA,Baltimore,132.0,0.0,0.0,132.0,96.0,36.0,Nickel,2025-06-02
