Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
Belgium,Antwerp,420.0,0.0,0.0,420.0,400.0,20.0,Aluminium Alloy,2024-10-01
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2024-10-01
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Italy,Trieste,680.0,0.0,0.0,680.0,680.0,0.0,Aluminium Alloy,2024-10-01
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Netherlands,Vlissingen,80.0,0.0,0.0,80.0,80.0,0.0,Aluminium Alloy,2024-10-01
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
Spain,Barcelona,240.0,0.0,0.0,240.0,240.0,0.0,Aluminium Alloy,2024-10-01
Spain,Bilbao,60.0,0.0,0.0,60.0,60.0,0.0,Aluminium Alloy,2024-10-01
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-10-01
,,,,,,,,Aluminium Alloy,2024-10-01
,,,,,,,,Aluminium Alloy,2024-10-01
Belgium,Antwerp,3.0,0.0,0.0,3.0,0.0,3.0,Cobalt,2024-10-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Cobalt,2024-10-01
Netherlands,Rotterdam,54.0,0.0,0.0,54.0,26.0,28.0,Cobalt,2024-10-01
Singapore,Singapore,24.0,0.0,0.0,24.0,3.0,21.0,Cobalt,2024-10-01
USA,Baltimore,34.0,0.0,0.0,34.0,0.0,34.0,Cobalt,2024-10-01
,,,,,,,,Cobalt,2024-10-01
,,,,,,,,Cobalt,2024-10-01
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Germany,Hamburg,7525.0,0.0,0.0,7525.0,7525.0,0.0,Copper,2024-10-01
Italy,Leghorn,200.0,0.0,0.0,200.0,0.0,200.0,Copper,2024-10-01
Italy,Trieste,1000.0,0.0,0.0,1000.0,1000.0,0.0,Copper,2024-10-01
Korea (South),Busan,50750.0,0.0,0.0,50750.0,40100.0,10650.0,Copper,2024-10-01
Korea (South),Gwangyang,46825.0,0.0,0.0,46825.0,43700.0,3125.0,Copper,2024-10-01
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Malaysia,Johor,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2024-10-01
Malaysia,Port Klang,775.0,0.0,0.0,775.0,775.0,0.0,Copper,2024-10-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Netherlands,Rotterdam,38250.0,0.0,50.0,38200.0,37525.0,675.0,Copper,2024-10-01
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Singapore,Singapore,19425.0,0.0,0.0,19425.0,19125.0,300.0,Copper,2024-10-01
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
Taiwan,Kaohsiung,134875.0,150.0,0.0,135025.0,116375.0,18650.0,Copper,2024-10-01
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-10-01
USA,Mobile,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2024-10-01
USA,New Orleans,500.0,0.0,0.0,500.0,500.0,0.0,Copper,2024-10-01
,,,,,,,,Copper,2024-10-01
,,,,,,,,Copper,2024-10-01
Belgium,Antwerp,1000.0,0.0,0.0,1000.0,650.0,350.0,Lead,2024-10-01
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Italy,Leghorn,1025.0,0.0,0.0,1025.0,975.0,50.0,Lead,2024-10-01
Italy,Trieste,275.0,0.0,0.0,275.0,250.0,25.0,Lead,2024-10-01
Korea (South),Busan,700.0,0.0,0.0,700.0,550.0,150.0,Lead,2024-10-01
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Malaysia,Port Klang,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2024-10-01
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Singapore,Singapore,192650.0,0.0,0.0,192650.0,187825.0,4825.0,Lead,2024-10-01
Spain,Barcelona,100.0,0.0,0.0,100.0,100.0,0.0,Lead,2024-10-01
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2024-10-01
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
Taiwan,Kaohsiung,3300.0,0.0,0.0,3300.0,3000.0,300.0,Lead,2024-10-01
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-10-01
