Country/Region,Location,Opening Stock,Delivered In,Delivered Out,Closing Stock,Open Tonnage,Cancelled Tonnage,Metal,Date
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Italy,Trieste,50.0,0.0,0.0,50.0,0.0,50.0,Nickel,2024-12-02
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Japan,Nagoya,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Japan,Yokohama,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Korea (South),Busan,29040.0,78.0,0.0,29118.0,27324.0,1794.0,Nickel,2024-12-02
Korea (South),Gwangyang,9618.0,0.0,0.0,9618.0,8922.0,696.0,Nickel,2024-12-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Korea (South),Gwangyang,183300.0,0.0,275.0,183025.0,166400.0,16625.0,Nickel,2024-12-02
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Malaysia,Johor,11688.0,0.0,0.0,11688.0,10266.0,1422.0,Nickel,2024-12-02
Malaysia,Port Klang,12480.0,1218.0,0.0,13698.0,12636.0,1062.0,Nickel,2024-12-02
Malaysia,Johor,3300.0,0.0,0.0,3300.0,3300.0,0.0,Nickel,2024-12-02
Malaysia,Port Klang,477250.0,0.0,2500.0,474750.0,187200.0,287550.0,Nickel,2024-12-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Malaysia,Port Klang,22300.0,0.0,0.0,22300.0,10200.0,12100.0,Nickel,2024-12-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Rotterdam,30996.0,0.0,0.0,30996.0,30528.0,468.0,Nickel,2024-12-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Rotterdam,3625.0,0.0,0.0,3625.0,2500.0,1125.0,Nickel,2024-12-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Singapore,Singapore,28056.0,0.0,0.0,28056.0,26502.0,1554.0,Nickel,2024-12-02
Singapore,Singapore,5225.0,0.0,0.0,5225.0,275.0,4950.0,Nickel,2024-12-02
Singapore,Singapore,253950.0,2075.0,350.0,255675.0,161025.0,94650.0,Nickel,2024-12-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
Taiwan,Kaohsiung,38982.0,0.0,0.0,38982.0,32358.0,6624.0,Nickel,2024-12-02
Taiwan,Kaohsiung,18350.0,0.0,0.0,18350.0,18350.0,0.0,Nickel,2024-12-02
Taiwan,Kaohsiung,25.0,0.0,0.0,25.0,0.0,25.0,Nickel,2024-12-02
UAE,Dubai,1950.0,0.0,0.0,1950.0,1950.0,0.0,Nickel,2024-12-02
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Baltimore,324.0,0.0,0.0,324.0,186.0,138.0,Nickel,2024-12-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Detroit,2375.0,0.0,0.0,2375.0,2375.0,0.0,Nickel,2024-12-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-02
,,,,,,,,Nickel,2024-12-02
,,,,,,,,Nickel,2024-12-02
,,,,,,,,Nickel,2024-12-02
,,,,,,,,Nickel,2024-12-02
,,,,,,,,Nickel,2024-12-02
,,,,,,,,Nickel,2024-12-02
Belgium,Antwerp,5.0,0.0,0.0,5.0,5.0,0.0,Tin,2024-12-02
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Italy,Genoa,5.0,0.0,0.0,5.0,0.0,5.0,Tin,2024-12-02
Italy,Trieste,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Malaysia,Port Klang,4200.0,10.0,0.0,4210.0,4080.0,130.0,Tin,2024-12-02
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Netherlands,Rotterdam,5.0,0.0,0.0,5.0,0.0,5.0,Tin,2024-12-02
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Singapore,Singapore,500.0,0.0,0.0,500.0,500.0,0.0,Tin,2024-12-02
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
Spain,Bilbao,20.0,0.0,0.0,20.0,20.0,0.0,Tin,2024-12-02
Taiwan,Kaohsiung,45.0,0.0,0.0,45.0,40.0,5.0,Tin,2024-12-02
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Tin,2024-12-02
,,,,,,,,Tin,2024-12-02
,,,,,,,,Tin,2024-12-02
Belgium,Antwerp,420.0,0.0,0.0,420.0,420.0,0.0,Aluminium Alloy,2024-12-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Italy,Genoa,120.0,0.0,0.0,120.0,120.0,0.0,Aluminium Alloy,2024-12-03
Italy,Leghorn,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Italy,Trieste,720.0,0.0,0.0,720.0,700.0,20.0,Aluminium Alloy,2024-12-03
Korea (South),Busan,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Malaysia,Port Klang,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Netherlands,Vlissingen,80.0,0.0,0.0,80.0,80.0,0.0,Aluminium Alloy,2024-12-03
Singapore,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
Spain,Barcelona,220.0,0.0,0.0,220.0,220.0,0.0,Aluminium Alloy,2024-12-03
Spain,Bilbao,60.0,0.0,0.0,60.0,60.0,0.0,Aluminium Alloy,2024-12-03
Taiwan,Kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Aluminium Alloy,2024-12-03
,,,,,,,,Aluminium Alloy,2024-12-03
,,,,,,,,Aluminium Alloy,2024-12-03
Belgium,Antwerp,3.0,0.0,0.0,3.0,0.0,3.0,Cobalt,2024-12-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Cobalt,2024-12-03
Netherlands,Rotterdam,67.0,0.0,0.0,67.0,41.0,26.0,Cobalt,2024-12-03
Singapore,Singapore,24.0,0.0,0.0,24.0,3.0,21.0,Cobalt,2024-12-03
USA,Baltimore,34.0,0.0,0.0,34.0,0.0,34.0,Cobalt,2024-12-03
,,,,,,,,Cobalt,2024-12-03
,,,,,,,,Cobalt,2024-12-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Germany,Hamburg,7525.0,0.0,0.0,7525.0,7525.0,0.0,Copper,2024-12-03
Italy,Leghorn,100.0,0.0,0.0,100.0,100.0,0.0,Copper,2024-12-03
Italy,Trieste,350.0,0.0,0.0,350.0,350.0,0.0,Copper,2024-12-03
Korea (South),Busan,42925.0,0.0,0.0,42925.0,41425.0,1500.0,Copper,2024-12-03
Korea (South),Gwangyang,44500.0,0.0,0.0,44500.0,44500.0,0.0,Copper,2024-12-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Malaysia,Johor,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2024-12-03
Malaysia,Port Klang,3025.0,0.0,0.0,3025.0,3025.0,0.0,Copper,2024-12-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Netherlands,Rotterdam,40500.0,0.0,0.0,40500.0,40500.0,0.0,Copper,2024-12-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Singapore,Singapore,17575.0,0.0,0.0,17575.0,16625.0,950.0,Copper,2024-12-03
Spain,Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Spain,Bilbao,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
Taiwan,Kaohsiung,111575.0,0.0,125.0,111450.0,102900.0,8550.0,Copper,2024-12-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Copper,2024-12-03
USA,Mobile,25.0,0.0,0.0,25.0,0.0,25.0,Copper,2024-12-03
USA,New Orleans,500.0,0.0,0.0,500.0,500.0,0.0,Copper,2024-12-03
,,,,,,,,Copper,2024-12-03
,,,,,,,,Copper,2024-12-03
Belgium,Antwerp,650.0,0.0,0.0,650.0,300.0,350.0,Lead,2024-12-03
Germany,Hamburg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Italy,Genoa,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Italy,Leghorn,1000.0,0.0,0.0,1000.0,975.0,25.0,Lead,2024-12-03
Italy,Trieste,275.0,0.0,0.0,275.0,250.0,25.0,Lead,2024-12-03
Korea (South),Busan,800.0,0.0,0.0,800.0,650.0,150.0,Lead,2024-12-03
Korea (South),Gwangyang,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Korea (South),Incheon,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Malaysia,Johor,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Malaysia,Port Klang,25.0,0.0,0.0,25.0,0.0,25.0,Lead,2024-12-03
Netherlands,Amsterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Netherlands,Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Netherlands,Rotterdam,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Netherlands,Vlissingen,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Singapore,Singapore,265400.0,0.0,0.0,265400.0,231000.0,34400.0,Lead,2024-12-03
Spain,Barcelona,100.0,0.0,0.0,100.0,100.0,0.0,Lead,2024-12-03
Spain,Bilbao,50.0,0.0,0.0,50.0,50.0,0.0,Lead,2024-12-03
Sweden,Helsingborg,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
Taiwan,Kaohsiung,3225.0,0.0,0.0,3225.0,3000.0,225.0,Lead,2024-12-03
UAE,Dubai,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
UK,Hull,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
UK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Detroit,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Baltimore,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Chicago,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Detroit,40.0,0.0,0.0,40.0,40.0,0.0,Lead,2024-12-03
USA,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Mobile,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,New Orleans,180.0,0.0,0.0,180.0,80.0,100.0,Lead,2024-12-03
USA,Owensboro,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
USA,Toledo,0.0,0.0,0.0,0.0,0.0,0.0,Lead,2024-12-03
,,,,,,,,Lead,2024-12-03
,,,,,,,,Lead,2024-12-03
,,,,,,,,Lead,2024-12-03
,,,,,,,,Lead,2024-12-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-03
Belgium,Antwerp,0.0,0.0,0.0,0.0,0.0,0.0,Nickel,2024-12-03
